Meter,SampleDate,SampleId,Region,SiteCode,TidalHeight,Transect,Blade,LongestBladeLength,LongestBladeWidth,SheathLength,ScannedBladeLength,ScannedBladeWidth,PrevalenceHand,GrazingScars,BrokenTip,EpiphyteDryMass,BladeAreaHand,Notes,Year,NumberLeaves,Prevalence,LesionArea,HealthyArea,BladeArea,Severity
m12,2021-07-24,BB.B.6.L.18,BB,B,L,6,18,478,7,128,303,5,NA,0,Y,0.00337500000000002,15.15,entire plant scraped for epiphytes,2021,4,NA,NA,NA,NA,NA
m16,2021-07-24,BB.B.6.L.19,BB,B,L,6,19,954,8,214,555,8,NA,0,Y,0.0155999999999999,44.4,entire plant scraped for epiphytes,2021,5,NA,NA,NA,NA,NA
m20,2021-07-24,BB.B.6.L.20,BB,B,L,6,20,765,7,182,615,7,NA,0,Y,0.01172,43.05,entire plant scraped for epiphytes,2021,5,NA,NA,NA,NA,NA
m4,2021-07-21,BB.C.1.U.16,BB,C,U,1,16,487,6,73,375,6,NA,1,Y,0.078,22.5,entire plant scraped for epiphytes,2021,4,1,0.028854048,21.21941072,22.5,0.00128240213333333
m8,2021-07-23,BB.C.1.U.17,BB,C,U,1,17,180,3,50,145,3,NA,0,Y,0.002225,4.35,entire plant scraped for epiphytes,2021,4,1,0.7134590336,2.0047540864,4.35,0.164013570942529
m12,2021-07-23,BB.C.1.U.18,BB,C,U,1,18,214,4,51,214,4,NA,1,N,0.017,8.56,entire plant scraped for epiphytes,2021,4,1,0.625710368,6.7223100352,8.56,0.0730970056074766
m16,2021-07-23,BB.C.1.U.19,BB,C,U,1,19,349,6,94,349,6,NA,1,Y,0.02048,20.94,entire plant scraped for epiphytes,2021,5,1,0.2816011264,19.4922847104,20.94,0.0134480003056351
m20,2021-07-23,BB.C.1.U.20,BB,C,U,1,20,405,7,115,370,7,NA,0,Y,0.0573,25.9,entire plant scraped for epiphytes,2021,5,0,0,11.6455477056,25.9,0
m4,2021-07-23,BB.C.2.U.16,BB,C,U,2,16,411,6,114,411,6,NA,1,N,0.014975,24.66,entire plant scraped for epiphytes,2021,4,1,0.3979881088,12.721507065600001,24.66,0.0161390149553933
m8,2021-07-23,BB.C.2.U.17,BB,C,U,2,17,137,4,32,24,3,NA,0,Y,0.0196000000000001,0.72,entire plant scraped for epiphytes,2021,3,0,0,0.8924260416,0.8924260416,0
m12,2021-07-23,BB.C.2.U.18,BB,C,U,2,18,260,3,48,251,3,NA,1,N,0.0018,7.53,entire plant scraped for epiphytes,2021,4,1,0.2195784064,2.731606432,7.53,0.029160478937583
m16,2021-07-23,BB.C.2.U.19,BB,C,U,2,19,253,4,71,253,4,NA,1,N,0.0677,10.12,entire plant scraped for epiphytes,2021,4,1,0.4280646336,3.9477191616,10.12,0.0422988768379447
m20,2021-07-23,BB.C.2.U.20,BB,C,U,2,20,230,6,98,291,7,NA,1,Y,0.0127285714285714,20.37,entire plant scraped for epiphytes,2021,7,0,0,12.3938293504,20.37,0
m4,2021-07-23,BB.C.3.U.16,BB,C,U,3,16,544,7,122,520,7,NA,0,N,0.1848,36.4,entire plant scraped for epiphytes,2021,4,1,2.6840377024,15.8994253952,36.4,0.0737372995164835
m8,2021-07-23,BB.C.3.U.17,BB,C,U,3,17,308,5,75,308,5,NA,1,Y,0.0208666666666667,15.4,entire plant scraped for epiphytes,2021,3,1,0.7787177216,11.8347259904,15.4,0.0505660858181818
m12,2021-07-23,BB.C.3.U.18,BB,C,U,3,18,427,6,110,427,6,NA,1,N,0.157,25.62,entire plant scraped for epiphytes,2021,5,1,0.3037854848,14.5201839232,25.62,0.0118573569398907
m16,2021-07-23,BB.C.3.U.19,BB,C,U,3,19,355,5,96,355,5,NA,0,N,0.014975,17.75,entire plant scraped for epiphytes,2021,4,1,0.0707238784,7.690457728,17.75,0.00398444385352113
m20,2021-07-23,BB.C.3.U.20,BB,C,U,3,20,405,6,80,308,6,NA,1,N,0.1447,18.48,entire plant scraped for epiphytes,2021,4,0,0,16.7313388352,18.48,0
m4,2021-07-23,BB.C.4.L.16,BB,C,L,4,16,728,7,160,728,7,NA,1,Y,0.03375,50.96,entire plant scraped for epiphytes,2021,4,1,0.1390747136,35.9523775168,50.96,0.00272909563579278
m8,2021-07-23,BB.C.4.L.17,BB,C,L,4,17,551,7,110,551,6,NA,1,N,0.1066,33.06,entire plant scraped for epiphytes,2021,4,1,0.179056896,25.2069862208,33.06,0.00541611905626134
m12,2021-07-23,BB.C.4.L.18,BB,C,L,4,18,450,5,75,404,5,NA,1,Y,0.0874333333333334,20.2,entire plant scraped for epiphytes,2021,3,1,0.989846656,16.8004806848,20.2,0.0490023097029703
m16,2021-07-23,BB.C.4.L.19,BB,C,L,4,19,585,6,116,585,7,NA,1,Y,0.2247,40.95,entire plant scraped for epiphytes,2021,4,1,1.1379281472,14.3130819712,40.95,0.0277882331428571
m20,2021-07-23,BB.C.4.L.20,BB,C,L,4,20,501,8,105,481,7,NA,1,N,0.05186,33.67,entire plant scraped for epiphytes,2021,5,1,0.1057801984,18.499579616,33.67,0.00314167503415503
m4,2021-07-23,BB.C.5.L.16,BB,C,L,5,16,295,6,154,295,6,NA,0,Y,0.0409,17.7,entire plant scraped for epiphytes,2021,5,0,0,9.5826540608,17.7,0
m8,2021-07-23,BB.C.5.L.17,BB,C,L,5,17,395,4,87,395,4,NA,1,Y,0.006025,15.8,entire plant scraped for epiphytes,2021,4,1,0.7436254464,5.1996073152,15.8,0.0470649016708861
m12,2021-07-23,BB.C.5.L.18,BB,C,L,5,18,650,6,118,590,7,NA,1,N,0.0492,41.3,entire plant scraped for epiphytes,2021,4,0,0,11.169662656,41.3,0
m16,2021-07-23,BB.C.5.L.19,BB,C,L,5,19,530,4,139,530,4,NA,1,N,0.0123,21.2,entire plant scraped for epiphytes,2021,4,1,1.4985767808,8.216931744,21.2,0.070687584
m20,2021-07-23,BB.C.5.L.20,BB,C,L,5,20,159,4,73,159,4,NA,1,N,0.0175999999999999,6.36,entire plant scraped for epiphytes,2021,4,1,0.3644598848,6.3669647936,6.7314246784,0.0541430532483695
m4,2021-07-23,BB.C.6.L.16,BB,C,L,6,16,822,8,132,673,8,NA,0,N,0.1451,53.84,Only scraped 3rd rank blade,2021,5,0,0,14.392327232,53.84,0
m8,2021-07-23,BB.C.6.L.17,BB,C,L,6,17,231,5,46,231,5,NA,0,N,0.0258,11.55,Only scraped 3rd rank blade,2021,3,1,0.0309034944,10.933436992,11.55,0.00267562722077922
m12,2021-07-23,BB.C.6.L.18,BB,C,L,6,18,519,8,111,225,7,NA,0,Y,0.0301,15.75,Only scraped 3rd rank blade,2021,4,1,1.3698571648,9.4836514176,15.75,0.0869750580825397
m16,2021-07-23,BB.C.6.L.19,BB,C,L,6,19,609,10,109,545,10,NA,0,Y,0.00609999999999999,54.5,Only scraped 3rd rank blade,2021,5,1,0.1190836224,23.3712934848,54.5,0.00218502059449541
m20,2021-07-23,BB.C.6.L.20,BB,C,L,6,20,564,6,120,305,4,NA,0,Y,0.0482,12.2,Only scraped 3rd rank blade,2021,3,1,0.8849293824,9.06475536,12.2,0.0725351952786885
m4,2021-07-26,BB.D.1.U.16,BB,D,U,1,16,397,7,63,397,7,NA,0,N,0.0453,27.79,entire plant scraped for epiphytes,2021,5,1,0.4129634496,10.5038083072,27.79,0.0148601457214825
m8,2021-07-26,BB.D.1.U.17,BB,D,U,1,17,299,9,98,299,9,NA,0,N,0.005525,26.91,entire plant scraped for epiphytes,2021,4,0,0,10.654963968,26.91,0
m12,2021-07-26,BB.D.1.U.18,BB,D,U,1,18,334,7,94,334,7,NA,0,N,0.0271,23.38,entire plant scraped for epiphytes,2021,4,1,0.1248903872,7.5391222912,23.38,0.00534176164242943
m16,2021-07-26,BB.D.1.U.19,BB,D,U,1,19,231,6,48,196,7,NA,0,N,0.00349999999999999,13.72,entire plant scraped for epiphytes,2021,5,0,0,6.8047553088,13.72,0
m20,2021-07-26,BB.D.1.U.20,BB,D,U,1,20,237,8,87,187,8,NA,0,Y,0.0135999999999999,14.96,entire plant scraped for epiphytes,2021,3,0,0,15.652826656,15.652826656,0
m4,2021-07-26,BB.D.2.U.16,BB,D,U,2,16,348,6,51,348,6,NA,1,N,0.0711000000000001,20.88,Only scraped 3rd rank blade,2021,4,0,0,5.752472448,20.88,0
m8,2021-07-26,BB.D.2.U.17,BB,D,U,2,17,366,7,82,366,7,NA,0,N,0.273,25.62,Only scraped 3rd rank blade,2021,5,0,0,8.455943936,25.62,0
m12,2021-07-26,BB.D.2.U.18,BB,D,U,2,18,520,10,78,517,10,NA,0,N,0.1025,51.7,Only scraped 3rd rank blade,2021,4,1,0.325754112,13.357986016,51.7,0.00630085323017408
m16,2021-07-26,BB.D.2.U.19,BB,D,U,2,19,438,7,114,438,7,NA,1,N,0.3022,30.66,Only scraped 3rd rank blade,2021,5,0,0,12.272947968,30.66,0
m20,2021-07-26,BB.D.2.U.20,BB,D,U,2,20,227,4,62,227,4,NA,0,N,0.015,9.08,Only scraped 3rd rank blade,2021,3,0,0,3.1930195136,9.08,0
m4,2021-07-26,BB.D.3.U.16,BB,D,U,3,16,192,4,51,60,7,NA,0,Y,0.00449999999999995,4.2,Only scraped 3rd rank blade,2021,4,0,0,3.3850202816,4.2,0
m8,2021-07-26,BB.D.3.U.17,BB,D,U,3,17,206,6,62,206,6,NA,1,Y,0.04,12.36,Only scraped 3rd rank blade,2021,4,0,0,5.622764064,12.36,0
m12,2021-07-26,BB.D.3.U.18,BB,D,U,3,18,512,9,121,240,10,NA,0,Y,NA,24,Only scraped 3rd rank blade,2021,5,0,0,23.7738658816,24,0
m16,2021-07-26,BB.D.3.U.19,BB,D,U,3,19,280,8,97,280,8,NA,0,N,0.0594,22.4,Only scraped 3rd rank blade,2021,5,0,0,8.975586464,22.4,0
m20,2021-07-26,BB.D.3.U.20,BB,D,U,3,20,417,8,73,417,8,NA,0,N,0.026,33.36,Only scraped 3rd rank blade,2021,5,0,0,11.3414206464,33.36,0
m4,2021-07-26,BB.D.4.L.16,BB,D,L,4,16,498,9,105,420,8,NA,1,N,0.01515,33.6,entire plant scraped for epiphytes,2021,4,0,0,8.4761327808,33.6,0
m8,2021-07-26,BB.D.4.L.17,BB,D,L,4,17,289,8,120,289,8,NA,0,Y,0.0189,23.12,entire plant scraped for epiphytes,2021,3,0,0,12.3814248064,23.12,0
m12,2021-07-26,BB.D.4.L.18,BB,D,L,4,18,361,8,89,348,8,NA,0,Y,0.00977500000000001,27.84,entire plant scraped for epiphytes,2021,4,1,0.3945543872,10.0965437568,27.84,0.014172212183908
m16,2021-07-26,BB.D.4.L.19,BB,D,L,4,19,270,6,24,240,7,NA,0,Y,0.0384,16.8,entire plant scraped for epiphytes,2021,5,0,0,4.7829584576,16.8,0
m20,2021-07-26,BB.D.4.L.20,BB,D,L,4,20,441,10,100,437,10,NA,0,N,0.010175,43.7,entire plant scraped for epiphytes,2021,4,1,0.2390481472,11.700541184,43.7,0.0054702093180778
m4,2021-07-26,BB.D.5.L.16,BB,D,L,5,16,281,8,74,197,8,NA,0,Y,0.0165,15.76,entire plant scraped for epiphytes,2021,4,0,0,14.9869902848,15.76,0
m8,2021-07-26,BB.D.5.L.17,BB,D,L,5,17,386,7,93,209,8,NA,0,Y,0.00484,16.72,entire plant scraped for epiphytes,2021,5,0,0,17.1262347968,17.1262347968,0
m12,2021-07-26,BB.D.5.L.18,BB,D,L,5,18,450,7,137,155,7,NA,0,Y,0.0186000000000001,10.85,entire plant scraped for epiphytes,2021,5,0,0,11.2311640256,11.2311640256,0
m16,2021-07-26,BB.D.5.L.19,BB,D,L,5,19,319,7,83,319,7,NA,0,N,0.00985000000000003,22.33,entire plant scraped for epiphytes,2021,4,1,0.1150386624,5.2533603392,22.33,0.00515175380206001
m20,2021-07-26,BB.D.5.L.20,BB,D,L,5,20,235,5,35,235,5,NA,0,N,0.0216,11.75,entire plant scraped for epiphytes,2021,4,0,0,4.1068209216,11.75,0
m4,2021-07-26,BB.D.6.L.16,BB,D,L,6,16,503,6,145,503,6,NA,0,N,0.007075,30.18,entire plant scraped for epiphytes,2021,4,1,0.1307151296,8.6637829696,30.18,0.00433118388336647
m8,2021-07-26,BB.D.6.L.17,BB,D,L,6,17,607,8,156,607,8,NA,0,N,0.0253,48.56,entire plant scraped for epiphytes,2021,4,1,0.707598336,4.432646944,48.56,0.0145716296540362
m12,2021-07-26,BB.D.6.L.18,BB,D,L,6,18,737,9,156,737,9,NA,0,N,0.00455,66.33,entire plant scraped for epiphytes,2021,4,1,0.736272608,12.8823526528,66.33,0.0111001448515001
m16,2021-07-26,BB.D.6.L.19,BB,D,L,6,19,861,9,201,861,9,NA,0,N,0.031,77.49,entire plant scraped for epiphytes,2021,4,0,0,15.7163594944,77.49,0
m20,2021-07-26,BB.D.6.L.20,BB,D,L,6,20,945,7,249,945,7,NA,0,N,0.00506666666666666,35.21,entire plant scraped for epiphytes,2021,3,1,0.2107514048,13.0766006208,35.21,0.00598555537631355
m4,2021-06-23,BB.E.1.U.16,BB,E,U,1,16,303,6,50,283,7,NA,0,N,0.0142,42.49,entire plant scraped for epiphytes,2021,6,1,0.1569264704,8.1121403136,42.49,0.00369325654036244
m8,2021-06-23,BB.E.1.U.17,BB,E,U,1,17,412,7,130,417,7,NA,0,N,0.00497999999999998,51.59,entire plant scraped for epiphytes,2021,5,0,0,6.7404853888,51.59,0
m12,2021-06-23,BB.E.1.U.18,BB,E,U,1,18,341,6,82,341,6,NA,0,N,0.0817,20.46,entire plant scraped for epiphytes,2021,5,0,0,14.3466101952,20.46,0
m16,2021-06-23,BB.E.1.U.19,BB,E,U,1,19,392,7,112,382,7,NA,0,N,0.01724,26.74,entire plant scraped for epiphytes,2021,5,0,0,3.6696776,26.74,0
m20,2021-06-23,BB.E.1.U.20,BB,E,U,1,20,329,7,981,317,7,NA,0,N,0.0372,22.19,entire plant scraped for epiphytes,2021,5,1,0.0227776192,8.0128140736,22.19,0.00102648126182965
m4,2021-06-23,BB.E.2.U.16,BB,E,U,2,16,361,6,80,385,6,NA,1,N,0.00459999999999994,23.1,Only scraped 3rd rank blade,2021,6,1,0.5833012096,16.294806752,23.1,0.0252511346147186
m8,2021-06-23,BB.E.2.U.17,BB,E,U,2,17,509,7,150,459,8,NA,0,N,0.011,36.72,Only scraped 3rd rank blade,2021,6,1,2.1658333824,20.9077150912,36.72,0.0589823905882353
m12,2021-06-23,BB.E.2.U.18,BB,E,U,2,18,459,9,145,440,8,NA,0,N,NA,35.2,Only scraped 3rd rank blade,2021,4,1,0.5781416384,35.0984594944,35.6766011328,0.016205064945732
m16,2021-06-23,BB.E.2.U.19,BB,E,U,2,19,442,6,135,442,6,NA,0,N,NA,26.52,Only scraped 3rd rank blade,2021,6,1,0.3552553536,9.532892064,26.52,0.01339575239819
m20,2021-06-23,BB.E.2.U.20,BB,E,U,2,20,393,8,110,391,8,NA,0,N,0.004,31.28,Only scraped 3rd rank blade,2021,7,0,0,8.5466229504,31.28,0
m4,2021-06-23,BB.E.3.U.16,BB,E,U,3,16,487,9,135,471,9,NA,0,N,0.1566,42.39,"not scanned, entrie plant scraped for epiphytes",2021,6,0,0,NA,42.39,0
m8,2021-06-23,BB.E.3.U.17,BB,E,U,3,17,660,9,200,660,9,NA,1,N,1.8571428571428e-4,59.4,entire plant scraped for epiphytes,2021,7,1,0.3013585088,28.360023552,59.4,0.00507337556902357
m12,2021-06-23,BB.E.3.U.18,BB,E,U,3,18,680,7,160,645,7,NA,1,N,0.1644,45.15,entire plant scraped for epiphytes,2021,6,1,2.4216366528,11.1306692416,45.15,0.0536353632956811
m16,2021-06-23,BB.E.3.U.19,BB,E,U,3,19,415,9,135,415,9,NA,0,NA,0.0226333333333333,37.35,entire plant scraped for epiphytes,2021,6,1,1.6037996736,12.1956622656,37.35,0.0429397502971888
m20,2021-06-23,BB.E.3.U.20,BB,E,U,3,20,515,9,140,515,9,NA,0,N,0.171,46.35,entire plant scraped for epiphytes,2021,6,1,2.1773750016,24.0191702336,46.35,0.0469768069385113
m4,2021-06-23,BB.E.4.L.16,BB,E,L,4,16,372,7,115,371,7,NA,0,N,0.0133,25.97,entire plant scraped for epiphytes,2021,4,1,2.708684992,22.3562062784,25.97,0.10430053877551
m8,2021-06-23,BB.E.4.L.17,BB,E,L,4,17,432,6,107,350,7,NA,0,N,0.0158,24.5,entire plant scraped for epiphytes,2021,6,0,0,23.6652632,24.5,0
m12,2021-06-23,BB.E.4.L.18,BB,E,L,4,18,351,7,76,339,7,NA,0,N,0.00138333333333333,23.73,entire plant scraped for epiphytes,2021,6,0,0,23.73088144,23.73088144,0
m16,2021-06-23,BB.E.4.L.19,BB,E,L,4,19,463,7,115,385,7,NA,0,N,NA,26.95,entire plant scraped for epiphytes,2021,5,0,0,28.7762229696,28.7762229696,0
m20,2021-06-23,BB.E.4.L.20,BB,E,L,4,20,368,6,105,225,7,NA,0,N,0.00411999999999999,15.75,entire plant scraped for epiphytes,2021,5,1,3.2546287488,17.2450667328,20.4996954816,0.158764736369927
m4,2021-06-23,BB.E.5.L.16,BB,E,L,5,16,431,7,98,382,6,NA,0,N,0.0427999999999999,22.92,entire plant scraped for epiphytes,2021,6,1,5.108245152,20.7304919104,25.8387370624,0.197697168389604
m8,2021-06-23,BB.E.5.L.17,BB,E,L,5,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not measured because shoot was flowering, entrie plant scraped for epiphytes",2021,NA,NA,NA,NA,NA,NA
m12,2021-06-23,BB.E.5.L.18,BB,E,L,5,18,652,7,131,546,7,NA,0,N,0.0842000000000001,38.22,entire plant scraped for epiphytes,2021,5,1,0.1875782784,10.658739264,38.22,0.00490785657770801
m16,2021-06-23,BB.E.5.L.19,BB,E,L,5,19,605,7,170,605,7,NA,0,N,0.00569999999999998,42.35,entire plant scraped for epiphytes,2021,4,1,12.0651988224,20.2855283328,42.35,0.284892534177096
m20,2021-06-23,BB.E.5.L.20,BB,E,L,5,20,832,8,241,832,7,NA,0,N,0.0746,58.24,entire plant scraped for epiphytes,2021,5,1,1.1290292352,14.3022235008,58.24,0.0193858041758242
m4,2021-06-23,BB.E.6.L.16,BB,E,L,6,16,424,8,121,718,8,NA,1,Y,0.14658,57.44,entire plant scraped for epiphytes,2021,5,0,0,50.5080492224,57.44,0
m8,2021-06-23,BB.E.6.L.17,BB,E,L,6,17,484,8,115,446,7,NA,0,N,0.0574,31.22,entire plant scraped for epiphytes,2021,6,1,0.0786160448,32.740535456,32.8191515008,0.00239543197203266
m12,2021-06-23,BB.E.6.L.18,BB,E,L,6,18,759,9,129,376,10,NA,0,N,0.04946,37.6,entire plant scraped for epiphytes,2021,5,0,0,59.1273915648,59.1273915648,0
m16,2021-06-23,BB.E.6.L.19,BB,E,L,6,19,555,9,151,475,9,NA,1,N,0.6197,42.75,entire plant scraped for epiphytes,2021,5,1,0.0516136896,44.1977678016,44.2493814912,0.00116642736826196
m20,2021-06-23,BB.E.6.L.20,BB,E,L,6,20,453,7,115,463,8,NA,0,N,0.01138,37.04,entire plant scraped for epiphytes,2021,5,0,0,26.6396211648,37.04,0
m4,2021-06-25,BB.F.1.U.16,BB,F,U,1,16,399,7,67,331,5,NA,1,N,0.093,16.55,entire plant scraped for epiphytes,2021,5,1,0.6374497408,6.213418112,16.55,0.038516600652568
m8,2021-06-25,BB.F.1.U.17,BB,F,U,1,17,286,5,53,204,4,NA,1,Y,0.014575,8.16,entire plant scraped for epiphytes,2021,4,1,0.7492883904,8.134774112,8.8840625024,0.0843407382824673
m12,2021-06-25,BB.F.1.U.18,BB,F,U,1,18,341,5,75,242,4,NA,1,Y,0.0656000000000001,9.68,entire plant scraped for epiphytes,2021,5,0,0,10.1780721728,10.1780721728,0
m16,2021-06-25,BB.F.1.U.19,BB,F,U,1,19,394,6,96,203,6,NA,0,N,0.0222333333333334,12.18,entire plant scraped for epiphytes,2021,6,0,0,11.3244677696,12.18,0
m20,2021-06-25,BB.F.1.U.20,BB,F,U,1,20,246,5,51,195,5,NA,0,N,0.0999000000000001,9.75,entire plant scraped for epiphytes,2021,4,1,0.4005229504,7.8369931456,9.75,0.0410792769641026
m4,2021-06-25,BB.F.2.U.16,BB,F,U,2,16,321,6,70,292,6,NA,0,Y,0.0168166666666667,17.52,entire plant scraped for epiphytes,2021,6,0,0,NA,17.52,0
m8,2021-06-25,BB.F.2.U.17,BB,F,U,2,17,227,4,42,227,4,NA,0,Y,0.155,9.08,entire plant scraped for epiphytes,2021,5,1,0.3844869312,4.3117296064,9.08,0.0423443756828194
m12,2021-06-25,BB.F.2.U.18,BB,F,U,2,18,178,3,41,178,3,NA,0,Y,0.00735,5.34,entire plant scraped for epiphytes,2021,4,1,0.332675488,6.3699490752,6.7026245632,0.0496336151403313
m16,2021-06-25,BB.F.2.U.19,BB,F,U,2,19,297,4,63,297,4,NA,0,N,0.0718,11.88,entire plant scraped for epiphytes,2021,4,1,0.8871406272,8.0372636096,11.88,0.074675136969697
m20,2021-06-25,BB.F.2.U.20,BB,F,U,2,20,372,5,92,372,5,NA,0,N,0.00994000000000001,18.6,entire plant scraped for epiphytes,2021,5,1,0.9551858432,5.3881204288,18.6,0.0513540775913978
m4,2021-06-25,BB.F.3.U.16,BB,F,U,3,16,304,5,42,275,5,NA,0,Y,0.1434,13.75,entire plant scraped for epiphytes,2021,5,1,0.1248903872,4.4513796032,13.75,0.00908293725090909
m8,2021-06-25,BB.F.3.U.17,BB,F,U,3,17,160,4,45,157,4,NA,0,Y,0.00849999999999998,6.28,entire plant scraped for epiphytes,2021,4,0,0,6.3377871488,6.3377871488,0
m12,2021-06-25,BB.F.3.U.18,BB,F,U,3,18,377,5,70,89,5,NA,1,Y,NA,4.45,entire plant scraped for epiphytes,2021,4,0,0,4.3898422784,4.45,0
m16,2021-06-25,BB.F.3.U.19,BB,F,U,3,19,247,4,76,240,4,NA,0,Y,0.02785,9.6,entire plant scraped for epiphytes,2021,4,1,0.963239808,9.2273447744,10.1905845824,0.0945225271633186
m20,2021-06-25,BB.F.3.U.20,BB,F,U,3,20,292,5,81,175,5,NA,0,Y,0.0339,8.75,entire plant scraped for epiphytes,2021,4,0,0,6.9038658176,8.75,0
m4,2021-06-25,BB.F.4.L.16,BB,F,L,4,16,869,8,216,869,8,NA,0,N,0.01034,69.52,entire plant scraped for epiphytes,2021,5,1,2.417897312,18.3373677312,69.52,0.0347798807825086
m8,2021-06-25,BB.F.4.L.17,BB,F,L,4,17,608,6,168,608,6,NA,0,N,0.0257999999999998,36.48,entire plant scraped for epiphytes,2021,4,1,0.38337232,7.7092802752,36.48,0.0105091096491228
m12,2021-06-25,BB.F.4.L.18,BB,F,L,4,18,681,6,171,681,6,NA,0,N,0.00789999999999997,40.86,entire plant scraped for epiphytes,2021,5,1,0.5193548864,7.483086112,40.86,0.0127105943808125
m16,2021-06-25,BB.F.4.L.19,BB,F,L,4,19,491,7,94,491,7,NA,0,N,0.3941,34.37,entire plant scraped for epiphytes,2021,5,1,0.5520381632,10.7243215488,34.37,0.0160616282572011
m20,2021-06-25,BB.F.4.L.20,BB,F,L,4,20,450,6,131,450,6,NA,0,N,NA,27,entire plant scraped for epiphytes,2021,5,0,0,12.6593405248,27,0
m4,2021-06-25,BB.F.5.L.16,BB,F,L,5,16,679,6,127,565,7,NA,0,Y,0.0474000000000001,39.55,entire plant scraped for epiphytes,2021,4,1,1.584815328,13.8483969664,39.55,0.0400711840202276
m8,2021-06-25,BB.F.5.L.17,BB,F,L,5,17,473,6,105,436,6,NA,0,Y,0.01556,26.16,entire plant scraped for epiphytes,2021,5,1,0.5180604992,2.3925668736,26.16,0.0198035359021407
m12,2021-06-25,BB.F.5.L.18,BB,F,L,5,18,870,6,164,870,6,NA,1,N,0.0106000000000001,52.2,entire plant scraped for epiphytes,2021,4,1,1.7096158272,17.30658608,52.2,0.0327512610574713
m16,2021-06-25,BB.F.5.L.19,BB,F,L,5,19,349,4,87,354,5,NA,1,N,0.0027,17.7,entire plant scraped for epiphytes,2021,3,1,1.0219546496,6.3234050688,17.7,0.0577375508248588
m20,2021-06-25,BB.F.5.L.20,BB,F,L,5,20,555,7,114,562,7,NA,0,N,0.0566,39.34,entire plant scraped for epiphytes,2021,5,1,1.5562668992,10.7825330176,39.34,0.0395594026232842
m4,2021-06-25,BB.F.6.L.16,BB,F,L,6,16,361,6,129,361,6,NA,0,N,NA,21.66,entire plant scraped for epiphytes,2021,4,1,0.4195612288,9.1718838784,21.66,0.0193703245060018
m8,2021-06-25,BB.F.6.L.17,BB,F,L,6,17,467,6,112,467,6,NA,0,Y,0.00609999999999999,28.02,entire plant scraped for epiphytes,2021,5,1,0.5664382208,9.2503021696,28.02,0.0202154968165596
m12,2021-06-25,BB.F.6.L.18,BB,F,L,6,18,600,6,157,600,6,NA,0,N,0.00357500000000002,36,entire plant scraped for epiphytes,2021,4,1,1.1662788224,7.7918693696,36,0.0323966339555556
m16,2021-06-25,BB.F.6.L.19,BB,F,L,6,19,621,6,141,621,6,NA,0,N,0.00980000000000003,37.26,entire plant scraped for epiphytes,2021,4,1,0.0705081472,9.598600192,37.26,0.00189232815888352
m20,2021-06-25,BB.F.6.L.20,BB,F,L,6,20,662,7,154,662,7,NA,0,N,0.014325,46.34,entire plant scraped for epiphytes,2021,4,1,0.1143015808,12.1230687168,46.34,0.00246658568839016
m4,2021-07-13,SD.A.1.U.16,SD,A,U,1,16,104,2,37,13,2,NA,0,N,0,0.08,NA,2021,4,0,0,2.5668057728,2.5668057728,0
m8,2021-07-13,SD.A.1.U.17,SD,A,U,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No shoot,2021,NA,NA,NA,NA,NA,NA
m12,2021-07-13,SD.A.1.U.18,SD,A,U,1,18,84,2,32,84,3,NA,0,N,0,0.12,NA,2021,4,1,0.135011776,2.0871813824,2.2221931584,0.0607560938119393
m16,2021-07-13,SD.A.1.U.19,SD,A,U,1,19,103,3,37,100,3,NA,1,N,0,0.15,NA,2021,5,0,0,2.7780245952,2.7780245952,0
m20,2021-07-13,SD.A.1.U.20,SD,A,U,1,20,108,3,36,108,3,NA,0,N,0,0.12,NA,2021,4,0,0,3.0438234112,3.0438234112,0
m4,2021-07-13,SD.A.2.U.16,SD,A,U,2,16,103,3,50,103,3,NA,1,Y,0,3.09,NA,2021,3,0,0,3.1465653952,3.1465653952,0
m8,2021-07-13,SD.A.2.U.17,SD,A,U,2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No shoot,2021,NA,0,0,3.895386368,3.895386368,0
m12,2021-07-13,SD.A.2.U.18,SD,A,U,2,18,139,2,57,139,2,NA,0,N,0,2.78,NA,2021,3,0,0,NA,2.78,0
m16,2021-07-13,SD.A.2.U.19,SD,A,U,2,19,105,3,24,105,2,NA,1,N,0,2.1,NA,2021,4,0,0,2.8058718976,2.8058718976,0
m20,2021-07-13,SD.A.2.U.20,SD,A,U,2,20,104,2,33,65,3,NA,0,Y,0,1.95,NA,2021,4,0,0,1.740771008,1.95,0
m4,2021-07-13,SD.A.3.U.16,SD,A,U,3,16,142,3,44,119,3,NA,0,N,0,3.57,NA,2021,4,0,0,3.2610647296,3.57,0
m8,2021-07-13,SD.A.3.U.17,SD,A,U,3,17,122,3,39,117,3,NA,0,N,0,3.51,NA,2021,4,0,0,3.29259744,3.51,0
m12,2021-07-13,SD.A.3.U.18,SD,A,U,3,18,127,3,42,125,3,NA,0,N,0,3.75,NA,2021,3,0,0,3.6607607104,3.75,0
m16,2021-07-13,SD.A.3.U.19,SD,A,U,3,19,98,3,33,97,3,NA,1,N,0,2.91,NA,2021,4,1,0.044584448,2.48720096,2.91,0.0153211161512027
